CustomerID,Probability of Churning
3774-VBNXY,0.025
3170-NMYVV,0.025
5666-MBJPT,0.025
9348-ROUAI,0.025
8544-JNBOX,0.025
1897-OKVMW,0.025
9710-NJERN,0.025
6080-LNESI,0.025
4323-ELYYB,0.025
5542-NKVRU,0.025
0839-QNXME,0.025
7169-YWAMK,0.025
8690-ZVLCL,0.025
5605-XNWEN,0.025
9087-EYCPR,0.025
1231-YNDEK,0.025
3227-WLKLI,0.025
9504-YAZWB,0.025
7113-HIPFI,0.025
7114-AEOZE,0.025
2961-VNFKL,0.025
7969-FFOWG,0.025
8917-FAEMR,0.025
5148-HKFIR,0.025
6897-RWMUB,0.025
3308-DGHKL,0.025
9786-YWNHU,0.025
8859-DZTGQ,0.025
1209-VFFOC,0.025
1460-UZPRJ,0.025
3563-SVYLG,0.025
2300-RQGOI,0.025
1926-QUZNN,0.025
9507-HSMMZ,0.025
6439-PKTRR,0.025
2378-YIZKA,0.025
4990-ALDGW,0.025
9114-DPSIA,0.025
6656-GULJQ,0.025
9084-OAYKL,0.025
0608-JDVEC,0.025
6323-AYBRX,0.024
0732-OCQOC,0.024
5093-FEGLU,0.024
5406-KGRMX,0.024
7552-KEYGT,0.024
8234-GSZYK,0.024
4825-FUREZ,0.024
3785-KTYSH,0.024
4299-OPXEJ,0.024
5982-XMDEX,0.024
1705-GUHPV,0.024
3352-RICWQ,0.024
7860-UXCRM,0.024
2428-HYUNX,0.024
1945-XISKS,0.024
9646-NMHXE,0.024
0607-DAAHE,0.024
9916-AYHTC,0.024
0318-ZOPWS,0.024
5146-YYFRZ,0.024
7427-AUFPY,0.024
5171-EPLKN,0.024
3284-SVCRO,0.024
3283-WCWXT,0.024
4774-HHGGS,0.024
5656-JAMLX,0.024
0374-FIUCA,0.024
1073-XXCZD,0.024
2616-FLVQC,0.024
8774-GSBUN,0.024
6484-LATFU,0.024
1535-VTJOQ,0.024
2675-IJRGJ,0.024
0224-NIJLP,0.024
9548-LERKT,0.024
6349-JDHQP,0.024
8464-EETCQ,0.024
9588-YRFHY,0.024
4933-BSAIP,0.024
9415-ZNBSX,0.024
2346-CZYIL,0.024
3696-DFHHB,0.024
1215-EXRMO,0.024
3913-RDSJZ,0.024
3521-HTQTV,0.024
0397-ZXWQF,0.023
6370-ZVHDV,0.023
3646-ITDGM,0.023
0281-CNTZX,0.023
6122-LJADA,0.023
2805-AUFQN,0.023
3717-FDJFU,0.023
1767-CJKBA,0.023
2005-DWQZJ,0.023
3635-QQRQD,0.023
8857-CUPFQ,0.023
0932-YIXYU,0.023
3154-HMWUU,0.023
2696-RZVZW,0.023
5848-FHRFC,0.023
8098-TDCBU,0.023
6625-FLENO,0.023
4565-NLZBV,0.023
7602-DBTOU,0.023
6407-GSJNL,0.023
2817-LVCPP,0.023
8515-OCTJS,0.023
9503-XJUME,0.023
6551-VLJMV,0.023
6961-MJKBO,0.023
3148-AOIQT,0.023
5743-KHMNA,0.023
7941-RCJOW,0.023
8468-FZTOE,0.023
6265-FRMTQ,0.023
4458-KVRBJ,0.023
7416-CKTEP,0.023
9953-ZMKSM,0.023
9661-JALZV,0.023
5075-JSDKI,0.023
3976-HXHCE,0.023
3212-KXOCR,0.023
7945-PRBVF,0.023
0362-RAOQO,0.023
4807-IZYOZ,0.023
6096-EGVTU,0.023
3486-HOOGQ,0.023
2068-WWXQZ,0.023
8174-LNWMW,0.023
6892-BOGQE,0.023
1591-XWLGB,0.022
7083-MIOPC,0.022
3612-YVGSJ,0.022
2984-RGEYA,0.022
5296-PSYVW,0.022
8747-UDCOI,0.022
2900-PHPLN,0.022
5006-MXVRN,0.022
9424-CMPOG,0.022
6253-GNHWH,0.022
4361-FEBGN,0.022
5334-AFQJB,0.022
4213-HKBJO,0.022
9483-GCPWE,0.022
1862-QRWPE,0.022
1657-DYMBM,0.022
0936-NQLJU,0.022
8232-UTFOZ,0.022
5442-PPTJY,0.022
7493-GVFIO,0.022
8092-NLTGF,0.022
4625-LAMOB,0.022
9814-AOUDH,0.022
1167-OYZJF,0.022
8779-YIQQA,0.022
5356-KZCKT,0.022
7695-PKLCZ,0.022
0780-XNZFN,0.022
3764-MNMOI,0.022
9964-WBQDJ,0.022
8540-ZQGEA,0.022
1843-TLSGD,0.022
7515-LODFU,0.022
1087-GRUYI,0.022
0795-XCCTE,0.022
1302-TPUBN,0.022
5730-DBDSI,0.022
3454-JFUBC,0.022
6408-WHTEF,0.022
3910-MRQOY,0.021
3873-WOSBC,0.021
1970-KKFWL,0.021
0704-VCUMB,0.021
7463-IFMQU,0.021
0626-QXNGV,0.021
8347-GDTMP,0.021
2452-MRMZF,0.021
4656-CAURT,0.021
2146-EGVDT,0.021
9764-REAFF,0.021
7161-DFHUF,0.021
1241-EZFMJ,0.021
3274-NSDWE,0.021
8434-VGEQQ,0.021
6828-HMKWP,0.021
0859-YGKFW,0.021
9488-FVZCC,0.021
3508-VLHCZ,0.021
2266-FUBDZ,0.021
4443-EMBNA,0.021
5598-IKHQQ,0.021
8361-LBRDI,0.021
5821-MMEIL,0.021
6292-TOSSS,0.021
7606-BPHHN,0.021
5567-GZKQY,0.021
0825-CPPQH,0.021
2314-TNDJQ,0.021
3913-FCUUW,0.021
5846-ABOBJ,0.021
5360-XGYAZ,0.021
0769-MURVM,0.021
0505-SPOOW,0.021
7601-DHFWZ,0.021
6848-HJTXY,0.021
8285-ABVLB,0.021
3118-UHVVQ,0.021
4685-TFLLS,0.021
0486-LGCCH,0.021
5117-ZSMHQ,0.02
2804-ETQDK,0.02
6479-VDGRK,0.02
3569-JFODW,0.02
7096-ZNBZI,0.02
3372-CDXFJ,0.02
4718-WXBGI,0.02
7014-ZZXAW,0.02
1561-BWHIN,0.02
5727-MYATE,0.02
0301-FIDRB,0.02
3836-FZSDJ,0.02
6060-QBMGV,0.02
4900-MSOMT,0.02
4231-LZUYM,0.02
6365-HITVU,0.02
1635-NZATJ,0.02
1927-QEWMY,0.02
3027-YNWZU,0.02
2072-ZVJJX,0.02
4589-IUAJB,0.02
4077-HWUYD,0.02
2509-TFPJU,0.02
6734-PSBAW,0.02
9489-JMTTN,0.02
9397-TZSHA,0.02
2169-RRLFW,0.02
0971-QIFJK,0.02
3957-SQXML,0.02
9823-EALYC,0.02
2632-TACXW,0.02
4176-RELJR,0.02
0270-THENM,0.02
4698-KVLLG,0.02
8966-SNIZF,0.02
4707-MAXGU,0.02
2848-YXSMW,0.02
5115-SQAAU,0.019
2925-VDZHY,0.019
1403-LKLIK,0.019
6997-UVGOX,0.019
8749-TZYEC,0.019
0363-SVHYR,0.019
7527-QNRUS,0.019
8395-ETZKQ,0.019
7115-IRDHS,0.019
6010-DDPPW,0.019
9153-BTBVV,0.019
8237-ULIXL,0.019
5057-RKGLH,0.019
9337-SRRNI,0.019
4836-WNFNO,0.019
3724-BSCVH,0.019
4530-NDRKU,0.019
0730-BGQGF,0.019
1734-ZMNTZ,0.019
9945-PSVIP,0.019
4674-HGNUA,0.019
5003-OKNNK,0.019
0238-WHBIQ,0.019
1987-AUELQ,0.019
1131-QQZEB,0.018
1494-EJZDW,0.018
6696-YDAYZ,0.018
1272-ILHFG,0.018
1080-BWSYE,0.018
8735-SDUFN,0.018
6925-BAYGL,0.018
6614-YWYSC,0.018
9845-QOMAD,0.018
7473-ZBDSN,0.018
5177-RVZNU,0.018
5854-KSRBJ,0.018
4518-FZBSX,0.018
4804-NCPET,0.017
4962-CHQPW,0.017
3727-OVPRY,0.017
5774-QPLTF,0.017
7608-RGIRO,0.017
7008-LZVOZ,0.017
7601-GNDYK,0.017
8277-RVRSV,0.017
7996-BPXHY,0.017
8748-HFWBO,0.017
7319-ZNRTR,0.016
2466-FCCPT,0.016
8143-ETQTI,0.016
7157-SMCFK,0.016
4707-YNOQA,0.016
7684-XSZIY,0.016
4821-WQOYN,0.016
4896-CPRPF,0.016
9801-NOSHQ,0.016
5627-TVBPP,0.016
8999-EXMNO,0.016
1699-TLDLZ,0.016
6754-WKSHP,0.016
4817-KEQSP,0.016
9574-BOSMD,0.016
2892-GESUL,0.016
7480-SPLEF,0.016
4086-WITJG,0.015
1897-RCFUM,0.015
4632-PAOYU,0.015
9717-IOAAF,0.015
7452-FOLON,0.015
1834-WULEG,0.015
2821-WARNZ,0.015
6546-OPBBH,0.015
5201-CBWYG,0.015
4277-BWBML,0.015
0269-XFESX,0.015
5519-TEEUH,0.015
1982-FEBTD,0.015
2819-GWENI,0.015
9365-CSLBQ,0.015
5902-WBLSE,0.014
3653-NCRDJ,0.014
6772-WFQRD,0.014
4302-ZYFEL,0.014
5016-LIPDW,0.014
6248-BSHKG,0.014
7009-PCARS,0.014
0057-QBUQH,0.014
2878-DHMIN,0.014
4644-OBGFZ,0.014
1852-QSWCD,0.014
8590-OHDIW,0.014
6585-WCEWR,0.014
0463-TXOAK,0.014
4955-VCWBI,0.014
6518-PPLMZ,0.014
2799-TSLAG,0.013
2560-QTSBS,0.013
1069-QJOEE,0.013
8008-OTEZX,0.013
5849-ASHZJ,0.013
0854-UYHZD,0.013
7225-IILWY,0.013
1333-PBMXB,0.013
2650-GYRYL,0.013
5622-UEJFI,0.013
8807-OPMBM,0.013
1401-FTHFQ,0.013
5266-PFRQK,0.013
3580-GICBM,0.013
8902-ZEOVF,0.013
8626-XHBIE,0.013
2007-QVGAW,0.013
8249-THVEC,0.013
7632-YUTXB,0.013
8194-PEEBY,0.013
1776-SPBWV,0.013
6527-PZFPV,0.013
6199-IPCAO,0.013
8966-OIQHG,0.013
0804-YGEQV,0.013
3120-FAZKD,0.012
0969-RGKCU,0.012
8606-OEGQZ,0.012
7872-BAAZR,0.012
1269-FOYWN,0.012
7977-HXJKU,0.012
3129-AAQOU,0.012
1293-BSEUN,0.012
8577-QSOCG,0.012
1722-LDZJS,0.012
2346-LOCWC,0.012
5893-KCLGT,0.012
7216-KAOID,0.012
6051-PTVNS,0.012
6651-RLGGM,0.012
1697-LYYYX,0.012
3507-GASNP,0.012
0506-YLVKJ,0.011
2995-YWTCD,0.011
1085-LDWAM,0.011
4625-XMOYM,0.011
6024-RUGGH,0.011
9838-BFCQT,0.011
3896-ZVNET,0.011
9392-XBGTD,0.011
0206-OYVOC,0.011
9418-RUKPH,0.011
2607-DHDAK,0.011
6072-NUQCB,0.011
2481-SBOYW,0.011
6609-MXJHJ,0.011
7293-LSCDV,0.011
4652-ODEVH,0.011
3498-LZGQZ,0.011
1092-WPIVQ,0.011
9067-SQTNS,0.011
1599-EAHXY,0.011
2263-SFSQZ,0.011
8219-VYBVI,0.011
5322-ZSMZY,0.011
3810-PJUHR,0.011
4487-ZYJZK,0.011
7321-KKSDU,0.011
8532-UEFWH,0.011
9950-MTGYX,0.011
4335-UPJSI,0.011
9135-HSWOC,0.011
8946-BFWSG,0.011
3967-VQOGC,0.011
6770-UAYGJ,0.011
1635-HDGFT,0.011
9251-AWQGT,0.01
9593-CVZKR,0.01
2808-CHTDM,0.01
8874-EJNSR,0.01
6619-RPLQZ,0.01
1223-UNPKS,0.01
1089-XZWHH,0.01
6963-KQYQB,0.01
6485-QXWWE,0.01
5804-JMYIO,0.01
3389-KTRXV,0.01
7267-FRMJW,0.01
5968-HYJRZ,0.01
8173-RXAYP,0.01
2230-XTUWL,0.01
9430-NKQLY,0.01
2181-TIDSV,0.01
5249-QYHEX,0.01
3812-LRZIR,0.01
0562-HKHML,0.01
5799-JRCZO,0.01
0831-JNISG,0.01
8224-KDLKN,0.01
2595-KIWPV,0.01
3279-DYZQM,0.01
1757-TCATG,0.01
8215-NGSPE,0.01
8380-MQINP,0.01
7242-EDTYC,0.01
8514-VZHEB,0.01
0603-TPMIB,0.01
7503-EPSZW,0.01
6855-VLGOS,0.01
8129-GMVGI,0.01
8957-THMOA,0.01
5859-HZYLF,0.01
6923-AQONU,0.01
1764-VUUMT,0.01
0613-WUXUM,0.01
0625-AFOHS,0.01
4636-TVXVG,0.01
3769-MHZNV,0.01
1468-DEFNC,0.01
2208-MPXIO,0.01
8450-LUGUK,0.009
8148-NLEGT,0.009
6976-BWGLQ,0.009
0508-SQWPL,0.009
2908-WGAXL,0.009
1306-RPWXZ,0.009
3261-CQXOL,0.009
2208-NKVVH,0.009
7729-XBTWX,0.009
3460-TJBWI,0.009
1270-XKUCC,0.009
1839-FBNFR,0.009
2718-YSKCS,0.009
9385-EHGDO,0.009
7647-GYYKX,0.009
8164-OCKUJ,0.009
4609-KNNWG,0.009
3373-DIUUN,0.009
5346-BZCHP,0.009
1207-BLKSA,0.009
1820-DJFPH,0.009
5549-ZGHFB,0.009
5845-BZZIB,0.009
0071-NDAFP,0.009
0386-CWRGM,0.009
7010-BRBUU,0.009
2207-RYYRL,0.009
8067-NIOYM,0.009
3359-DSRKA,0.009
5296-BFCYD,0.009
4193-IBKSW,0.009
1299-AURJA,0.009
8727-JQFHV,0.009
0784-ZQJZX,0.009
4779-ZGICK,0.009
4641-FROLU,0.009
9648-BCHKM,0.009
3978-YNKDD,0.009
7980-MHFLQ,0.009
9585-KKMFD,0.009
4878-BUNFV,0.009
4883-KCPZJ,0.009
9081-WWXKP,0.009
7558-IMLMT,0.009
8750-QWZAJ,0.009
8292-ITGYJ,0.009
7717-BICXI,0.009
2236-HILPA,0.009
5480-XTFFL,0.009
8165-ZJRNM,0.008
0354-VXMJC,0.008
1555-HAPSU,0.008
3088-FVYWK,0.008
6734-JDTTV,0.008
7850-THJMU,0.008
0402-OAMEN,0.008
6928-ONTRW,0.008
1106-HRLKZ,0.008
3190-ITQXP,0.008
0264-CNITK,0.008
0040-HALCW,0.008
5939-SXWHM,0.008
7643-RCHXS,0.008
1709-EJDOX,0.008
2729-VNVAP,0.008
0640-YJTPY,0.008
9972-EWRJS,0.008
3642-BYHDO,0.008
7673-BQGKU,0.008
8043-PNYSD,0.008
4475-NVTLU,0.008
0847-HGRML,0.008
9537-JALFH,0.008
8711-LOBKY,0.008
3457-PQBYH,0.008
9173-IVZVP,0.008
0902-XKXPN,0.008
5220-AGAAX,0.008
2050-ONYDQ,0.008
9975-GPKZU,0.008
5793-YOLJN,0.008
3472-QPRCH,0.008
9068-FHQHD,0.008
2642-MAWLJ,0.008
1574-DYCWE,0.008
9625-RZFUK,0.008
9178-JHUVJ,0.008
9565-AXSMR,0.008
2400-FEQME,0.008
1052-QJIBV,0.008
7696-CFTAT,0.008
2626-VEEWG,0.008
3996-ZNWYK,0.008
9938-PRCVK,0.008
5242-UOWHD,0.008
1403-GYAFU,0.008
2511-ALLCS,0.008
8922-NPKBJ,0.008
9371-BITHB,0.008
5465-BUBFA,0.008
4635-EJYPD,0.008
3620-EHIMZ,0.008
6857-TKDJV,0.008
4742-TXUEX,0.008
1166-PQLGG,0.007
0042-RLHYP,0.007
8780-IHCRN,0.007
0174-QRVVY,0.007
6980-IMXXE,0.007
6813-GZQCG,0.007
6621-NRZAK,0.007
5884-FBCTL,0.007
2888-ADFAO,0.007
4979-HPRFL,0.007
0464-WJTKO,0.007
0485-ZBSLN,0.007
0480-KYJVA,0.007
8229-BUJHX,0.007
6181-AXXYF,0.007
1399-OUPJN,0.007
6685-XSHHU,0.007
6582-PLFUU,0.007
3173-WSSUE,0.007
3777-XROBG,0.007
3070-FNFZQ,0.007
8917-SZTTJ,0.007
6285-FTQBF,0.007
7876-DNYAP,0.007
5970-GHJAW,0.007
7711-GQBZC,0.007
4195-PNGZS,0.007
0394-YONDK,0.007
2418-TPEUN,0.007
6169-PPETC,0.006
2075-PUEPR,0.006
7268-WNTCP,0.006
3678-MNGZX,0.006
1098-KFQEC,0.006
8966-KZXXA,0.006
9257-AZMTZ,0.006
0962-CQPWQ,0.006
7634-HLQJR,0.006
7328-ZJAJO,0.006
3451-VAWLI,0.006
8755-OGKNA,0.006
6762-NSODU,0.006
1830-IPXVJ,0.006
9650-VBUOG,0.006
6340-DACFT,0.006
9800-OUIGR,0.006
7064-JHXCE,0.006
6479-SZPLM,0.006
4957-SREEC,0.006
7033-CLAMM,0.006
